"province_state","country_region","lat","lon","date1","value1","serial_id"
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-25,0,9053
"New South Wales","Australia",-33.8688,151.2093,2020-02-25,0,9054
"Northern Territory","Australia",-12.4634,130.8456,2020-02-25,0,9055
"Queensland","Australia",-28.0167,153.4,2020-02-25,0,9056
"South Australia","Australia",-34.9285,138.6007,2020-02-25,0,9057
"Tasmania","Australia",-41.4545,145.9707,2020-02-25,0,9058
"Victoria","Australia",-37.8136,144.9631,2020-02-25,0,9059
"Western Australia","Australia",-31.9505,115.8605,2020-02-25,0,9060
"","Austria",47.5162,14.5501,2020-02-25,0,9061
"","Azerbaijan",40.1431,47.5769,2020-02-25,0,9062
"","Bahamas",25.0343,-77.3963,2020-02-25,0,9063
"","Bahrain",26.0275,50.55,2020-02-25,0,9064
"","Bangladesh",23.685,90.3563,2020-02-25,0,9065
"","Barbados",13.1939,-59.5432,2020-02-25,0,9066
"","Belarus",53.7098,27.9534,2020-02-25,0,9067
"","Belgium",50.8333,4,2020-02-25,0,9068
"","Benin",9.3077,2.3158,2020-02-25,0,9069
"","Bhutan",27.5142,90.4336,2020-02-25,0,9070
"","Bolivia",-16.2902,-63.5887,2020-02-25,0,9071
"","Bosnia and Herzegovina",43.9159,17.6791,2020-02-25,0,9072
"","Brazil",-14.235,-51.9253,2020-02-25,0,9073
"","Brunei",4.5353,114.7277,2020-02-25,0,9074
"","Bulgaria",42.7339,25.4858,2020-02-25,0,9075
"","Burkina Faso",12.2383,-1.5616,2020-02-25,0,9076
"","Cabo Verde",16.5388,-23.0418,2020-02-25,0,9077
"","Cambodia",11.55,104.9167,2020-02-25,0,9078
"","Cameroon",3.848,11.5021,2020-02-25,0,9079
"Alberta","Canada",53.9333,-116.5765,2020-02-25,0,9080
"British Columbia","Canada",49.2827,-123.1207,2020-02-25,0,9081
"Grand Princess","Canada",37.6489,-122.6655,2020-02-25,0,9082
"Manitoba","Canada",53.7609,-98.8139,2020-02-25,0,9083
"New Brunswick","Canada",46.5653,-66.4619,2020-02-25,0,9084
"Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-02-25,0,9085
"Nova Scotia","Canada",44.682,-63.7443,2020-02-25,0,9086
"Ontario","Canada",51.2538,-85.3232,2020-02-25,0,9087
"Prince Edward Island","Canada",46.5107,-63.4168,2020-02-25,0,9088
"Quebec","Canada",52.9399,-73.5491,2020-02-25,0,9089
"Saskatchewan","Canada",52.9399,-106.4509,2020-02-25,0,9090
"","Central African Republic",6.6111,20.9394,2020-02-25,0,9091
"","Chad",15.4542,18.7322,2020-02-25,0,9092
"","Chile",-35.6751,-71.543,2020-02-25,0,9093
"Anhui","China",31.8257,117.2264,2020-02-25,6,9094
"Beijing","China",40.1824,116.4142,2020-02-25,4,9095
"Chongqing","China",30.0572,107.874,2020-02-25,6,9096
"Fujian","China",26.0789,117.9874,2020-02-25,1,9097
"Gansu","China",37.8099,101.0583,2020-02-25,2,9098
"Guangdong","China",23.3417,113.4244,2020-02-25,7,9099
"Guangxi","China",23.8298,108.7881,2020-02-25,2,9100
"Guizhou","China",26.8154,106.8748,2020-02-25,2,9101
"Hainan","China",19.1959,109.7453,2020-02-25,5,9102
"Hebei","China",39.549,116.1306,2020-02-25,6,9103
"Heilongjiang","China",47.862,127.7615,2020-02-25,12,9104
"Henan","China",33.882,113.614,2020-02-25,19,9105
"Hong Kong","China",22.3,114.2,2020-02-25,2,9106
"Hubei","China",30.9756,112.2707,2020-02-25,2563,9107
"Hunan","China",27.6104,111.7088,2020-02-25,4,9108
"Inner Mongolia","China",44.0935,113.9448,2020-02-25,0,9109
"Jiangsu","China",32.9711,119.455,2020-02-25,0,9110
"Jiangxi","China",27.614,115.7221,2020-02-25,1,9111
"Jilin","China",43.6661,126.1923,2020-02-25,1,9112
"Liaoning","China",41.2956,122.6085,2020-02-25,1,9113
"Macau","China",22.1667,113.55,2020-02-25,0,9114
"Ningxia","China",37.2692,106.1655,2020-02-25,0,9115
"Qinghai","China",35.7452,95.9956,2020-02-25,0,9116
"Shaanxi","China",35.1917,108.8701,2020-02-25,1,9117
"Shandong","China",36.3427,118.1498,2020-02-25,6,9118
"Shanghai","China",31.202,121.4491,2020-02-25,3,9119
"Shanxi","China",37.5777,112.2922,2020-02-25,0,9120
"Sichuan","China",30.6171,102.7103,2020-02-25,3,9121
"Tianjin","China",39.3054,117.323,2020-02-25,3,9122
"Tibet","China",31.6927,88.0924,2020-02-25,0,9123
"Xinjiang","China",41.1129,85.2401,2020-02-25,2,9124
"Yunnan","China",24.974,101.487,2020-02-25,2,9125
"Zhejiang","China",29.1832,120.0934,2020-02-25,1,9126
"","Colombia",4.5709,-74.2973,2020-02-25,0,9127
"","Congo (Brazzaville)",-4.0383,21.7587,2020-02-25,0,9128
"","Congo (Kinshasa)",-4.0383,21.7587,2020-02-25,0,9129
"","Costa Rica",9.7489,-83.7534,2020-02-25,0,9130
"","Cote d'Ivoire",7.54,-5.5471,2020-02-25,0,9131
"","Croatia",45.1,15.2,2020-02-25,0,9132
"","Diamond Princess",0,0,2020-02-25,3,9133
"","Cuba",22,-80,2020-02-25,0,9134
"","Cyprus",35.1264,33.4299,2020-02-25,0,9135
"","Czechia",49.8175,15.473,2020-02-25,0,9136
"Faroe Islands","Denmark",61.8926,-6.9118,2020-02-25,0,9137
"Greenland","Denmark",71.7069,-42.6043,2020-02-25,0,9138
"","Denmark",56.2639,9.5018,2020-02-25,0,9139
"","Djibouti",11.8251,42.5903,2020-02-25,0,9140
"","Dominican Republic",18.7357,-70.1627,2020-02-25,0,9141
"","Ecuador",-1.8312,-78.1834,2020-02-25,0,9142
"","Egypt",26,30,2020-02-25,0,9143
"","El Salvador",13.7942,-88.8965,2020-02-25,0,9144
"","Equatorial Guinea",1.5,10,2020-02-25,0,9145
"","Eritrea",15.1794,39.7823,2020-02-25,0,9146
"","Estonia",58.5953,25.0136,2020-02-25,0,9147
"","Eswatini",-26.5225,31.4659,2020-02-25,0,9148
"","Ethiopia",9.145,40.4897,2020-02-25,0,9149
"","Fiji",-17.7134,178.065,2020-02-25,0,9150
"","Finland",64,26,2020-02-25,0,9151
"French Guiana","France",3.9339,-53.1258,2020-02-25,0,9152
"French Polynesia","France",-17.6797,149.4068,2020-02-25,0,9153
"Guadeloupe","France",16.25,-61.5833,2020-02-25,0,9154
"Mayotte","France",-12.8275,45.1662,2020-02-25,0,9155
"New Caledonia","France",-20.9043,165.618,2020-02-25,0,9156
"Reunion","France",-21.1351,55.2471,2020-02-25,0,9157
"Saint Barthelemy","France",17.9,-62.8333,2020-02-25,0,9158
"St Martin","France",18.0708,-63.0501,2020-02-25,0,9159
"Martinique","France",14.6415,-61.0242,2020-02-25,0,9160
"","France",46.2276,2.2137,2020-02-25,1,9161
"","Gabon",-0.8037,11.6094,2020-02-25,0,9162
"","Gambia",13.4432,-15.3101,2020-02-25,0,9163
"","Georgia",42.3154,43.3569,2020-02-25,0,9164
"","Germany",51,9,2020-02-25,0,9165
"","Ghana",7.9465,-1.0232,2020-02-25,0,9166
"","Greece",39.0742,21.8243,2020-02-25,0,9167
"","Guatemala",15.7835,-90.2308,2020-02-25,0,9168
"","Guinea",9.9456,-9.6966,2020-02-25,0,9169
"","Guyana",5,-58.75,2020-02-25,0,9170
"","Haiti",18.9712,-72.2852,2020-02-25,0,9171
"","Holy See",41.9029,12.4534,2020-02-25,0,9172
"","Honduras",15.2,-86.2419,2020-02-25,0,9173
"","Hungary",47.1625,19.5033,2020-02-25,0,9174
"","Iceland",64.9631,-19.0208,2020-02-25,0,9175
"","India",21,78,2020-02-25,0,9176
"","Indonesia",-0.7893,113.9213,2020-02-25,0,9177
"","Iran",32,53,2020-02-25,16,9178
"","Iraq",33,44,2020-02-25,0,9179
"","Ireland",53.1424,-7.6921,2020-02-25,0,9180
"","Israel",31,35,2020-02-25,0,9181
"","Italy",43,12,2020-02-25,10,9182
"","Jamaica",18.1096,-77.2975,2020-02-25,0,9183
"","Japan",36,138,2020-02-25,1,9184
"","Jordan",31.24,36.51,2020-02-25,0,9185
"","Kazakhstan",48.0196,66.9237,2020-02-25,0,9186
"","Kenya",-0.0236,37.9062,2020-02-25,0,9187
"","Korea, South",36,128,2020-02-25,10,9188
"","Kuwait",29.5,47.75,2020-02-25,0,9189
"","Kyrgyzstan",41.2044,74.7661,2020-02-25,0,9190
"","Latvia",56.8796,24.6032,2020-02-25,0,9191
"","Lebanon",33.8547,35.8623,2020-02-25,0,9192
"","Liberia",6.4281,-9.4295,2020-02-25,0,9193
"","Liechtenstein",47.14,9.55,2020-02-25,0,9194
"","Lithuania",55.1694,23.8813,2020-02-25,0,9195
"","Luxembourg",49.8153,6.1296,2020-02-25,0,9196
"","Madagascar",-18.7669,46.8691,2020-02-25,0,9197
"","Malaysia",2.5,112.5,2020-02-25,0,9198
"","Maldives",3.2028,73.2207,2020-02-25,0,9199
"","Malta",35.9375,14.3754,2020-02-25,0,9200
"","Mauritania",21.0079,10.9408,2020-02-25,0,9201
"","Mauritius",-20.2,57.5,2020-02-25,0,9202
"","Mexico",23.6345,-102.5528,2020-02-25,0,9203
"","Moldova",47.4116,28.3699,2020-02-25,0,9204
"","Monaco",43.7333,7.4167,2020-02-25,0,9205
"","Mongolia",46.8625,103.8467,2020-02-25,0,9206
"","Montenegro",42.5,19.3,2020-02-25,0,9207
"","Morocco",31.7917,-7.0926,2020-02-25,0,9208
"","Namibia",-22.9576,18.4904,2020-02-25,0,9209
"","Nepal",28.1667,84.25,2020-02-25,0,9210
"Aruba","Netherlands",12.5186,-70.0358,2020-02-25,0,9211
"Curacao","Netherlands",12.1696,-68.99,2020-02-25,0,9212
"Sint Maarten","Netherlands",18.0425,-63.0548,2020-02-25,0,9213
"","Netherlands",52.1326,5.2913,2020-02-25,0,9214
"","New Zealand",-40.9006,174.886,2020-02-25,0,9215
"","Nicaragua",12.8654,-85.2072,2020-02-25,0,9216
"","Niger",17.6078,8.0817,2020-02-25,0,9217
"","Nigeria",9.082,8.6753,2020-02-25,0,9218
"","North Macedonia",41.6086,21.7453,2020-02-25,0,9219
"","Norway",60.472,8.4689,2020-02-25,0,9220
"","Oman",21,57,2020-02-25,0,9221
"","Pakistan",30.3753,69.3451,2020-02-25,0,9222
"","Panama",8.538,-80.7821,2020-02-25,0,9223
"","Papua New Guinea",-6.315,143.9555,2020-02-25,0,9224
"","Paraguay",-23.4425,-58.4438,2020-02-25,0,9225
"","Peru",-9.19,-75.0152,2020-02-25,0,9226
"","Philippines",13,122,2020-02-25,1,9227
"","Poland",51.9194,19.1451,2020-02-25,0,9228
"","Portugal",39.3999,-8.2245,2020-02-25,0,9229
"","Qatar",25.3548,51.1839,2020-02-25,0,9230
"","Romania",45.9432,24.9668,2020-02-25,0,9231
"","Russia",60,90,2020-02-25,0,9232
"","Rwanda",-1.9403,29.8739,2020-02-25,0,9233
"","Saint Lucia",13.9094,-60.9789,2020-02-25,0,9234
"","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-02-25,0,9235
"","San Marino",43.9424,12.4578,2020-02-25,0,9236
"","Saudi Arabia",24,45,2020-02-25,0,9237
"","Senegal",14.4974,-14.4524,2020-02-25,0,9238
"","Serbia",44.0165,21.0059,2020-02-25,0,9239
"","Seychelles",-4.6796,55.492,2020-02-25,0,9240
"","Singapore",1.2833,103.8333,2020-02-25,0,9241
"","Slovakia",48.669,19.699,2020-02-25,0,9242
"","Slovenia",46.1512,14.9955,2020-02-25,0,9243
"","Somalia",5.1521,46.1996,2020-02-25,0,9244
"","South Africa",-30.5595,22.9375,2020-02-25,0,9245
"","Spain",40,-4,2020-02-25,0,9246
"","Sri Lanka",7,81,2020-02-25,0,9247
"","Sudan",12.8628,30.2176,2020-02-25,0,9248
"","Suriname",3.9193,-56.0278,2020-02-25,0,9249
"","Sweden",63,16,2020-02-25,0,9250
"","Switzerland",46.8182,8.2275,2020-02-25,0,9251
"","Taiwan*",23.7,121,2020-02-25,1,9252
"","Tanzania",-6.369,34.8888,2020-02-25,0,9253
"","Thailand",15,101,2020-02-25,0,9254
"","Togo",8.6195,0.8248,2020-02-25,0,9255
"","Trinidad and Tobago",10.6918,-61.2225,2020-02-25,0,9256
"","Tunisia",34,9,2020-02-25,0,9257
"","Turkey",38.9637,35.2433,2020-02-25,0,9258
"","Uganda",1,32,2020-02-25,0,9259
"","Ukraine",48.3794,31.1656,2020-02-25,0,9260
"","United Arab Emirates",24,54,2020-02-25,0,9261
"Bermuda","United Kingdom",32.3078,-64.7505,2020-02-25,0,9262
"Cayman Islands","United Kingdom",19.3133,-81.2546,2020-02-25,0,9263
"Channel Islands","United Kingdom",49.3723,-2.3644,2020-02-25,0,9264
"Gibraltar","United Kingdom",36.1408,-5.3536,2020-02-25,0,9265
"Isle of Man","United Kingdom",54.2361,-4.5481,2020-02-25,0,9266
"Montserrat","United Kingdom",16.7425,-62.1874,2020-02-25,0,9267
"","United Kingdom",55.3781,-3.436,2020-02-25,0,9268
"","Uruguay",-32.5228,-55.7658,2020-02-25,0,9269
"","US",37.0902,-95.7129,2020-02-25,0,9270
"","Uzbekistan",41.3775,64.5853,2020-02-25,0,9271
"","Venezuela",6.4238,-66.5897,2020-02-25,0,9272
"","Vietnam",16,108,2020-02-25,0,9273
"","Zambia",-15.4167,28.2833,2020-02-25,0,9274
"","Zimbabwe",-20,30,2020-02-25,0,9275
"Diamond Princess","Canada",0,0,2020-02-25,0,9276
"","Dominica",15.415,-61.371,2020-02-25,0,9277
"","Grenada",12.1165,-61.679,2020-02-25,0,9278
"","Mozambique",-18.665695,35.529562,2020-02-25,0,9279
"","Syria",34.802075,38.996815,2020-02-25,0,9280
"","Timor-Leste",-8.874217,125.727539,2020-02-25,0,9281
"","Belize",13.1939,-59.5432,2020-02-25,0,9282
"Recovered","Canada",0,0,2020-02-25,0,9283
"","Laos",19.85627,102.495496,2020-02-25,0,9284
"","Libya",26.3351,17.228331,2020-02-25,0,9285
"","West Bank and Gaza",31.9522,35.2332,2020-02-25,0,9286
"","Guinea-Bissau",11.8037,-15.1804,2020-02-25,0,9287
"","Mali",17.570692,-3.996166,2020-02-25,0,9288
"","Saint Kitts and Nevis",17.357822,-62.782998,2020-02-25,0,9289
"Northwest Territories","Canada",64.8255,-124.8457,2020-02-25,0,9290
"Yukon","Canada",64.2823,-135,2020-02-25,0,9291
"","Kosovo",42.602636,20.902977,2020-02-25,0,9292
"","Burma",21.9162,95.956,2020-02-25,0,9293
"Anguilla","United Kingdom",18.2206,-63.0686,2020-02-25,0,9294
"British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-25,0,9295
"Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-25,0,9296
"","MS Zaandam",0,0,2020-02-25,0,9297
"","Botswana",-22.3285,24.6849,2020-02-25,0,9298
"","Burundi",-3.3731,29.9189,2020-02-25,0,9299
"","Sierra Leone",8.460555,-11.779889,2020-02-25,0,9300
"Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-02-25,0,9301
"","Malawi",-13.254308,34.301525,2020-02-25,0,9302
"Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-02-25,0,9303
"Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-02-25,0,9304
"","South Sudan",6.877,31.307,2020-02-25,0,9305
"","Western Sahara",24.2155,-12.8858,2020-02-25,0,9306
"","Sao Tome and Principe",0.18636,6.613081,2020-02-25,0,9307
"","Yemen",15.552727,48.516388,2020-02-25,0,9308
"","Comoros",-11.6455,43.3333,2020-02-25,0,9309
"","Tajikistan",38.861034,71.276093,2020-02-25,0,9310
"","Afghanistan",33,65,2020-02-26,0,9311
"","Albania",41.1533,20.1683,2020-02-26,0,9312
"","Algeria",28.0339,1.6596,2020-02-26,0,9313
"","Andorra",42.5063,1.5218,2020-02-26,0,9314
"","Angola",-11.2027,17.8739,2020-02-26,0,9315
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-26,0,9316
"","Argentina",-38.4161,-63.6167,2020-02-26,0,9317
"","Armenia",40.0691,45.0382,2020-02-26,0,9318
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-26,0,9319
"New South Wales","Australia",-33.8688,151.2093,2020-02-26,0,9320
"Northern Territory","Australia",-12.4634,130.8456,2020-02-26,0,9321
"Queensland","Australia",-28.0167,153.4,2020-02-26,0,9322
"South Australia","Australia",-34.9285,138.6007,2020-02-26,0,9323
"Tasmania","Australia",-41.4545,145.9707,2020-02-26,0,9324
"Victoria","Australia",-37.8136,144.9631,2020-02-26,0,9325
"Western Australia","Australia",-31.9505,115.8605,2020-02-26,0,9326
"","Austria",47.5162,14.5501,2020-02-26,0,9327
"","Azerbaijan",40.1431,47.5769,2020-02-26,0,9328
"","Bahamas",25.0343,-77.3963,2020-02-26,0,9329
"","Bahrain",26.0275,50.55,2020-02-26,0,9330
"","Bangladesh",23.685,90.3563,2020-02-26,0,9331
"","Barbados",13.1939,-59.5432,2020-02-26,0,9332
"","Belarus",53.7098,27.9534,2020-02-26,0,9333
"","Belgium",50.8333,4,2020-02-26,0,9334
"","Benin",9.3077,2.3158,2020-02-26,0,9335
"","Bhutan",27.5142,90.4336,2020-02-26,0,9336
"","Bolivia",-16.2902,-63.5887,2020-02-26,0,9337
"","Bosnia and Herzegovina",43.9159,17.6791,2020-02-26,0,9338
"","Brazil",-14.235,-51.9253,2020-02-26,0,9339
"","Brunei",4.5353,114.7277,2020-02-26,0,9340
"","Bulgaria",42.7339,25.4858,2020-02-26,0,9341
"","Burkina Faso",12.2383,-1.5616,2020-02-26,0,9342
"","Cabo Verde",16.5388,-23.0418,2020-02-26,0,9343
"","Cambodia",11.55,104.9167,2020-02-26,0,9344
"","Cameroon",3.848,11.5021,2020-02-26,0,9345
"Alberta","Canada",53.9333,-116.5765,2020-02-26,0,9346
"British Columbia","Canada",49.2827,-123.1207,2020-02-26,0,9347
"Grand Princess","Canada",37.6489,-122.6655,2020-02-26,0,9348
"Manitoba","Canada",53.7609,-98.8139,2020-02-26,0,9349
"New Brunswick","Canada",46.5653,-66.4619,2020-02-26,0,9350
"Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-02-26,0,9351
"Nova Scotia","Canada",44.682,-63.7443,2020-02-26,0,9352
"Ontario","Canada",51.2538,-85.3232,2020-02-26,0,9353
"Prince Edward Island","Canada",46.5107,-63.4168,2020-02-26,0,9354
"Quebec","Canada",52.9399,-73.5491,2020-02-26,0,9355
"Saskatchewan","Canada",52.9399,-106.4509,2020-02-26,0,9356
"","Central African Republic",6.6111,20.9394,2020-02-26,0,9357
"","Chad",15.4542,18.7322,2020-02-26,0,9358
"","Chile",-35.6751,-71.543,2020-02-26,0,9359
"Anhui","China",31.8257,117.2264,2020-02-26,6,9360
"Beijing","China",40.1824,116.4142,2020-02-26,4,9361
"Chongqing","China",30.0572,107.874,2020-02-26,6,9362
"Fujian","China",26.0789,117.9874,2020-02-26,1,9363
"Gansu","China",37.8099,101.0583,2020-02-26,2,9364
"Guangdong","China",23.3417,113.4244,2020-02-26,7,9365
"Guangxi","China",23.8298,108.7881,2020-02-26,2,9366
"Guizhou","China",26.8154,106.8748,2020-02-26,2,9367
"Hainan","China",19.1959,109.7453,2020-02-26,5,9368
"Hebei","China",39.549,116.1306,2020-02-26,6,9369
"Heilongjiang","China",47.862,127.7615,2020-02-26,12,9370
"Henan","China",33.882,113.614,2020-02-26,19,9371
"Hong Kong","China",22.3,114.2,2020-02-26,2,9372
"Hubei","China",30.9756,112.2707,2020-02-26,2615,9373
"Hunan","China",27.6104,111.7088,2020-02-26,4,9374
"Inner Mongolia","China",44.0935,113.9448,2020-02-26,0,9375
"Jiangsu","China",32.9711,119.455,2020-02-26,0,9376
"Jiangxi","China",27.614,115.7221,2020-02-26,1,9377
"Jilin","China",43.6661,126.1923,2020-02-26,1,9378
"Liaoning","China",41.2956,122.6085,2020-02-26,1,9379
"Macau","China",22.1667,113.55,2020-02-26,0,9380
"Ningxia","China",37.2692,106.1655,2020-02-26,0,9381
"Qinghai","China",35.7452,95.9956,2020-02-26,0,9382
"Shaanxi","China",35.1917,108.8701,2020-02-26,1,9383
"Shandong","China",36.3427,118.1498,2020-02-26,6,9384
"Shanghai","China",31.202,121.4491,2020-02-26,3,9385
"Shanxi","China",37.5777,112.2922,2020-02-26,0,9386
"Sichuan","China",30.6171,102.7103,2020-02-26,3,9387
"Tianjin","China",39.3054,117.323,2020-02-26,3,9388
"Tibet","China",31.6927,88.0924,2020-02-26,0,9389
"Xinjiang","China",41.1129,85.2401,2020-02-26,2,9390
"Yunnan","China",24.974,101.487,2020-02-26,2,9391
"Zhejiang","China",29.1832,120.0934,2020-02-26,1,9392
"","Colombia",4.5709,-74.2973,2020-02-26,0,9393
"","Congo (Brazzaville)",-4.0383,21.7587,2020-02-26,0,9394
"","Congo (Kinshasa)",-4.0383,21.7587,2020-02-26,0,9395
"","Costa Rica",9.7489,-83.7534,2020-02-26,0,9396
"","Cote d'Ivoire",7.54,-5.5471,2020-02-26,0,9397
"","Croatia",45.1,15.2,2020-02-26,0,9398
"","Diamond Princess",0,0,2020-02-26,4,9399
"","Cuba",22,-80,2020-02-26,0,9400
"","Cyprus",35.1264,33.4299,2020-02-26,0,9401
"","Czechia",49.8175,15.473,2020-02-26,0,9402
"Faroe Islands","Denmark",61.8926,-6.9118,2020-02-26,0,9403
"Greenland","Denmark",71.7069,-42.6043,2020-02-26,0,9404
"","Denmark",56.2639,9.5018,2020-02-26,0,9405
"","Djibouti",11.8251,42.5903,2020-02-26,0,9406
"","Dominican Republic",18.7357,-70.1627,2020-02-26,0,9407
"","Ecuador",-1.8312,-78.1834,2020-02-26,0,9408
"","Egypt",26,30,2020-02-26,0,9409
"","El Salvador",13.7942,-88.8965,2020-02-26,0,9410
"","Equatorial Guinea",1.5,10,2020-02-26,0,9411
"","Eritrea",15.1794,39.7823,2020-02-26,0,9412
"","Estonia",58.5953,25.0136,2020-02-26,0,9413
"","Eswatini",-26.5225,31.4659,2020-02-26,0,9414
"","Ethiopia",9.145,40.4897,2020-02-26,0,9415
"","Fiji",-17.7134,178.065,2020-02-26,0,9416
"","Finland",64,26,2020-02-26,0,9417
"French Guiana","France",3.9339,-53.1258,2020-02-26,0,9418
"French Polynesia","France",-17.6797,149.4068,2020-02-26,0,9419
"Guadeloupe","France",16.25,-61.5833,2020-02-26,0,9420
"Mayotte","France",-12.8275,45.1662,2020-02-26,0,9421
"New Caledonia","France",-20.9043,165.618,2020-02-26,0,9422
"Reunion","France",-21.1351,55.2471,2020-02-26,0,9423
"Saint Barthelemy","France",17.9,-62.8333,2020-02-26,0,9424
"St Martin","France",18.0708,-63.0501,2020-02-26,0,9425
"Martinique","France",14.6415,-61.0242,2020-02-26,0,9426
"","France",46.2276,2.2137,2020-02-26,2,9427
"","Gabon",-0.8037,11.6094,2020-02-26,0,9428
"","Gambia",13.4432,-15.3101,2020-02-26,0,9429
"","Georgia",42.3154,43.3569,2020-02-26,0,9430
"","Germany",51,9,2020-02-26,0,9431
"","Ghana",7.9465,-1.0232,2020-02-26,0,9432
"","Greece",39.0742,21.8243,2020-02-26,0,9433
"","Guatemala",15.7835,-90.2308,2020-02-26,0,9434
"","Guinea",9.9456,-9.6966,2020-02-26,0,9435
"","Guyana",5,-58.75,2020-02-26,0,9436
"","Haiti",18.9712,-72.2852,2020-02-26,0,9437
"","Holy See",41.9029,12.4534,2020-02-26,0,9438
"","Honduras",15.2,-86.2419,2020-02-26,0,9439
"","Hungary",47.1625,19.5033,2020-02-26,0,9440
"","Iceland",64.9631,-19.0208,2020-02-26,0,9441
"","India",21,78,2020-02-26,0,9442
"","Indonesia",-0.7893,113.9213,2020-02-26,0,9443
"","Iran",32,53,2020-02-26,19,9444
"","Iraq",33,44,2020-02-26,0,9445
"","Ireland",53.1424,-7.6921,2020-02-26,0,9446
"","Israel",31,35,2020-02-26,0,9447
"","Italy",43,12,2020-02-26,12,9448
"","Jamaica",18.1096,-77.2975,2020-02-26,0,9449
"","Japan",36,138,2020-02-26,2,9450
"","Jordan",31.24,36.51,2020-02-26,0,9451
"","Kazakhstan",48.0196,66.9237,2020-02-26,0,9452
"","Kenya",-0.0236,37.9062,2020-02-26,0,9453
"","Korea, South",36,128,2020-02-26,12,9454
"","Kuwait",29.5,47.75,2020-02-26,0,9455
"","Kyrgyzstan",41.2044,74.7661,2020-02-26,0,9456
"","Latvia",56.8796,24.6032,2020-02-26,0,9457
"","Lebanon",33.8547,35.8623,2020-02-26,0,9458
"","Liberia",6.4281,-9.4295,2020-02-26,0,9459
"","Liechtenstein",47.14,9.55,2020-02-26,0,9460
"","Lithuania",55.1694,23.8813,2020-02-26,0,9461
"","Luxembourg",49.8153,6.1296,2020-02-26,0,9462
"","Madagascar",-18.7669,46.8691,2020-02-26,0,9463
"","Malaysia",2.5,112.5,2020-02-26,0,9464
"","Maldives",3.2028,73.2207,2020-02-26,0,9465
"","Malta",35.9375,14.3754,2020-02-26,0,9466
"","Mauritania",21.0079,10.9408,2020-02-26,0,9467
"","Mauritius",-20.2,57.5,2020-02-26,0,9468
"","Mexico",23.6345,-102.5528,2020-02-26,0,9469
"","Moldova",47.4116,28.3699,2020-02-26,0,9470
"","Monaco",43.7333,7.4167,2020-02-26,0,9471
"","Mongolia",46.8625,103.8467,2020-02-26,0,9472
"","Montenegro",42.5,19.3,2020-02-26,0,9473
"","Morocco",31.7917,-7.0926,2020-02-26,0,9474
"","Namibia",-22.9576,18.4904,2020-02-26,0,9475
"","Nepal",28.1667,84.25,2020-02-26,0,9476
"Aruba","Netherlands",12.5186,-70.0358,2020-02-26,0,9477
"Curacao","Netherlands",12.1696,-68.99,2020-02-26,0,9478
"Sint Maarten","Netherlands",18.0425,-63.0548,2020-02-26,0,9479
"","Netherlands",52.1326,5.2913,2020-02-26,0,9480
"","New Zealand",-40.9006,174.886,2020-02-26,0,9481
"","Nicaragua",12.8654,-85.2072,2020-02-26,0,9482
"","Niger",17.6078,8.0817,2020-02-26,0,9483
"","Nigeria",9.082,8.6753,2020-02-26,0,9484
"","North Macedonia",41.6086,21.7453,2020-02-26,0,9485
"","Norway",60.472,8.4689,2020-02-26,0,9486
"","Oman",21,57,2020-02-26,0,9487
"","Pakistan",30.3753,69.3451,2020-02-26,0,9488
"","Panama",8.538,-80.7821,2020-02-26,0,9489
"","Papua New Guinea",-6.315,143.9555,2020-02-26,0,9490
"","Paraguay",-23.4425,-58.4438,2020-02-26,0,9491
"","Peru",-9.19,-75.0152,2020-02-26,0,9492
"","Philippines",13,122,2020-02-26,1,9493
"","Poland",51.9194,19.1451,2020-02-26,0,9494
"","Portugal",39.3999,-8.2245,2020-02-26,0,9495
"","Qatar",25.3548,51.1839,2020-02-26,0,9496
"","Romania",45.9432,24.9668,2020-02-26,0,9497
"","Russia",60,90,2020-02-26,0,9498
"","Rwanda",-1.9403,29.8739,2020-02-26,0,9499
"","Saint Lucia",13.9094,-60.9789,2020-02-26,0,9500
"","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-02-26,0,9501
"","San Marino",43.9424,12.4578,2020-02-26,0,9502
"","Saudi Arabia",24,45,2020-02-26,0,9503
"","Senegal",14.4974,-14.4524,2020-02-26,0,9504
"","Serbia",44.0165,21.0059,2020-02-26,0,9505
"","Seychelles",-4.6796,55.492,2020-02-26,0,9506
"","Singapore",1.2833,103.8333,2020-02-26,0,9507
"","Slovakia",48.669,19.699,2020-02-26,0,9508
"","Slovenia",46.1512,14.9955,2020-02-26,0,9509
"","Somalia",5.1521,46.1996,2020-02-26,0,9510
"","South Africa",-30.5595,22.9375,2020-02-26,0,9511
"","Spain",40,-4,2020-02-26,0,9512
