"province_state","country_region","lat","lon","date1","value1","serial_id"
"","Tunisia",34,9,2020-02-07,0,4437
"","Turkey",38.9637,35.2433,2020-02-07,0,4438
"","Uganda",1,32,2020-02-07,0,4439
"","Ukraine",48.3794,31.1656,2020-02-07,0,4440
"","United Arab Emirates",24,54,2020-02-07,0,4441
"Bermuda","United Kingdom",32.3078,-64.7505,2020-02-07,0,4442
"Cayman Islands","United Kingdom",19.3133,-81.2546,2020-02-07,0,4443
"Channel Islands","United Kingdom",49.3723,-2.3644,2020-02-07,0,4444
"Gibraltar","United Kingdom",36.1408,-5.3536,2020-02-07,0,4445
"Isle of Man","United Kingdom",54.2361,-4.5481,2020-02-07,0,4446
"Montserrat","United Kingdom",16.7425,-62.1874,2020-02-07,0,4447
"","United Kingdom",55.3781,-3.436,2020-02-07,0,4448
"","Uruguay",-32.5228,-55.7658,2020-02-07,0,4449
"","US",37.0902,-95.7129,2020-02-07,0,4450
"","Uzbekistan",41.3775,64.5853,2020-02-07,0,4451
"","Venezuela",6.4238,-66.5897,2020-02-07,0,4452
"","Vietnam",16,108,2020-02-07,0,4453
"","Zambia",-15.4167,28.2833,2020-02-07,0,4454
"","Zimbabwe",-20,30,2020-02-07,0,4455
"Diamond Princess","Canada",0,0,2020-02-07,0,4456
"","Dominica",15.415,-61.371,2020-02-07,0,4457
"","Grenada",12.1165,-61.679,2020-02-07,0,4458
"","Mozambique",-18.665695,35.529562,2020-02-07,0,4459
"","Syria",34.802075,38.996815,2020-02-07,0,4460
"","Timor-Leste",-8.874217,125.727539,2020-02-07,0,4461
"","Belize",13.1939,-59.5432,2020-02-07,0,4462
"Recovered","Canada",0,0,2020-02-07,0,4463
"","Laos",19.85627,102.495496,2020-02-07,0,4464
"","Libya",26.3351,17.228331,2020-02-07,0,4465
"","West Bank and Gaza",31.9522,35.2332,2020-02-07,0,4466
"","Guinea-Bissau",11.8037,-15.1804,2020-02-07,0,4467
"","Mali",17.570692,-3.996166,2020-02-07,0,4468
"","Saint Kitts and Nevis",17.357822,-62.782998,2020-02-07,0,4469
"Northwest Territories","Canada",64.8255,-124.8457,2020-02-07,0,4470
"Yukon","Canada",64.2823,-135,2020-02-07,0,4471
"","Kosovo",42.602636,20.902977,2020-02-07,0,4472
"","Burma",21.9162,95.956,2020-02-07,0,4473
"Anguilla","United Kingdom",18.2206,-63.0686,2020-02-07,0,4474
"British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-07,0,4475
"Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-07,0,4476
"","MS Zaandam",0,0,2020-02-07,0,4477
"","Botswana",-22.3285,24.6849,2020-02-07,0,4478
"","Burundi",-3.3731,29.9189,2020-02-07,0,4479
"","Sierra Leone",8.460555,-11.779889,2020-02-07,0,4480
"Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-02-07,0,4481
"","Malawi",-13.254308,34.301525,2020-02-07,0,4482
"Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-02-07,0,4483
"Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-02-07,0,4484
"","South Sudan",6.877,31.307,2020-02-07,0,4485
"","Western Sahara",24.2155,-12.8858,2020-02-07,0,4486
"","Sao Tome and Principe",0.18636,6.613081,2020-02-07,0,4487
"","Yemen",15.552727,48.516388,2020-02-07,0,4488
"","Afghanistan",33,65,2020-02-08,0,4489
"","Albania",41.1533,20.1683,2020-02-08,0,4490
"","Algeria",28.0339,1.6596,2020-02-08,0,4491
"","Andorra",42.5063,1.5218,2020-02-08,0,4492
"","Angola",-11.2027,17.8739,2020-02-08,0,4493
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-08,0,4494
"","Argentina",-38.4161,-63.6167,2020-02-08,0,4495
"","Armenia",40.0691,45.0382,2020-02-08,0,4496
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-08,0,4497
"New South Wales","Australia",-33.8688,151.2093,2020-02-08,0,4498
"Northern Territory","Australia",-12.4634,130.8456,2020-02-08,0,4499
"Queensland","Australia",-28.0167,153.4,2020-02-08,0,4500
"South Australia","Australia",-34.9285,138.6007,2020-02-08,0,4501
"Tasmania","Australia",-41.4545,145.9707,2020-02-08,0,4502
"Victoria","Australia",-37.8136,144.9631,2020-02-08,0,4503
"Western Australia","Australia",-31.9505,115.8605,2020-02-08,0,4504
"","Austria",47.5162,14.5501,2020-02-08,0,4505
"","Azerbaijan",40.1431,47.5769,2020-02-08,0,4506
"","Bahamas",25.0343,-77.3963,2020-02-08,0,4507
"","Bahrain",26.0275,50.55,2020-02-08,0,4508
"","Bangladesh",23.685,90.3563,2020-02-08,0,4509
"","Barbados",13.1939,-59.5432,2020-02-08,0,4510
"","Belarus",53.7098,27.9534,2020-02-08,0,4511
"","Belgium",50.8333,4,2020-02-08,0,4512
"","Benin",9.3077,2.3158,2020-02-08,0,4513
"","Bhutan",27.5142,90.4336,2020-02-08,0,4514
"","Bolivia",-16.2902,-63.5887,2020-02-08,0,4515
"","Bosnia and Herzegovina",43.9159,17.6791,2020-02-08,0,4516
"","Brazil",-14.235,-51.9253,2020-02-08,0,4517
"","Brunei",4.5353,114.7277,2020-02-08,0,4518
"","Bulgaria",42.7339,25.4858,2020-02-08,0,4519
"","Burkina Faso",12.2383,-1.5616,2020-02-08,0,4520
"","Cabo Verde",16.5388,-23.0418,2020-02-08,0,4521
"","Cambodia",11.55,104.9167,2020-02-08,0,4522
"","Cameroon",3.848,11.5021,2020-02-08,0,4523
"Alberta","Canada",53.9333,-116.5765,2020-02-08,0,4524
"British Columbia","Canada",49.2827,-123.1207,2020-02-08,0,4525
"Grand Princess","Canada",37.6489,-122.6655,2020-02-08,0,4526
"Manitoba","Canada",53.7609,-98.8139,2020-02-08,0,4527
"New Brunswick","Canada",46.5653,-66.4619,2020-02-08,0,4528
"Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-02-08,0,4529
"Nova Scotia","Canada",44.682,-63.7443,2020-02-08,0,4530
"Ontario","Canada",51.2538,-85.3232,2020-02-08,0,4531
"Prince Edward Island","Canada",46.5107,-63.4168,2020-02-08,0,4532
"Quebec","Canada",52.9399,-73.5491,2020-02-08,0,4533
"Saskatchewan","Canada",52.9399,-106.4509,2020-02-08,0,4534
"","Central African Republic",6.6111,20.9394,2020-02-08,0,4535
"","Chad",15.4542,18.7322,2020-02-08,0,4536
"","Chile",-35.6751,-71.543,2020-02-08,0,4537
"Anhui","China",31.8257,117.2264,2020-02-08,0,4538
"Beijing","China",40.1824,116.4142,2020-02-08,2,4539
"Chongqing","China",30.0572,107.874,2020-02-08,2,4540
"Fujian","China",26.0789,117.9874,2020-02-08,0,4541
"Gansu","China",37.8099,101.0583,2020-02-08,1,4542
"Guangdong","China",23.3417,113.4244,2020-02-08,1,4543
"Guangxi","China",23.8298,108.7881,2020-02-08,0,4544
"Guizhou","China",26.8154,106.8748,2020-02-08,1,4545
"Hainan","China",19.1959,109.7453,2020-02-08,2,4546
"Hebei","China",39.549,116.1306,2020-02-08,1,4547
"Heilongjiang","China",47.862,127.7615,2020-02-08,5,4548
"Henan","China",33.882,113.614,2020-02-08,4,4549
"Hong Kong","China",22.3,114.2,2020-02-08,1,4550
"Hubei","China",30.9756,112.2707,2020-02-08,780,4551
"Hunan","China",27.6104,111.7088,2020-02-08,1,4552
"Inner Mongolia","China",44.0935,113.9448,2020-02-08,0,4553
"Jiangsu","China",32.9711,119.455,2020-02-08,0,4554
"Jiangxi","China",27.614,115.7221,2020-02-08,0,4555
"Jilin","China",43.6661,126.1923,2020-02-08,1,4556
"Liaoning","China",41.2956,122.6085,2020-02-08,0,4557
"Macau","China",22.1667,113.55,2020-02-08,0,4558
"Ningxia","China",37.2692,106.1655,2020-02-08,0,4559
"Qinghai","China",35.7452,95.9956,2020-02-08,0,4560
"Shaanxi","China",35.1917,108.8701,2020-02-08,0,4561
"Shandong","China",36.3427,118.1498,2020-02-08,0,4562
"Shanghai","China",31.202,121.4491,2020-02-08,1,4563
"Shanxi","China",37.5777,112.2922,2020-02-08,0,4564
"Sichuan","China",30.6171,102.7103,2020-02-08,1,4565
"Tianjin","China",39.3054,117.323,2020-02-08,1,4566
"Tibet","China",31.6927,88.0924,2020-02-08,0,4567
"Xinjiang","China",41.1129,85.2401,2020-02-08,0,4568
"Yunnan","China",24.974,101.487,2020-02-08,0,4569
"Zhejiang","China",29.1832,120.0934,2020-02-08,0,4570
"","Colombia",4.5709,-74.2973,2020-02-08,0,4571
"","Congo (Brazzaville)",-4.0383,21.7587,2020-02-08,0,4572
"","Congo (Kinshasa)",-4.0383,21.7587,2020-02-08,0,4573
"","Costa Rica",9.7489,-83.7534,2020-02-08,0,4574
"","Cote d'Ivoire",7.54,-5.5471,2020-02-08,0,4575
"","Croatia",45.1,15.2,2020-02-08,0,4576
"","Diamond Princess",0,0,2020-02-08,0,4577
"","Cuba",22,-80,2020-02-08,0,4578
"","Cyprus",35.1264,33.4299,2020-02-08,0,4579
"","Czechia",49.8175,15.473,2020-02-08,0,4580
"Faroe Islands","Denmark",61.8926,-6.9118,2020-02-08,0,4581
"Greenland","Denmark",71.7069,-42.6043,2020-02-08,0,4582
"","Denmark",56.2639,9.5018,2020-02-08,0,4583
"","Djibouti",11.8251,42.5903,2020-02-08,0,4584
"","Dominican Republic",18.7357,-70.1627,2020-02-08,0,4585
"","Ecuador",-1.8312,-78.1834,2020-02-08,0,4586
"","Egypt",26,30,2020-02-08,0,4587
"","El Salvador",13.7942,-88.8965,2020-02-08,0,4588
"","Equatorial Guinea",1.5,10,2020-02-08,0,4589
"","Eritrea",15.1794,39.7823,2020-02-08,0,4590
"","Estonia",58.5953,25.0136,2020-02-08,0,4591
"","Eswatini",-26.5225,31.4659,2020-02-08,0,4592
"","Ethiopia",9.145,40.4897,2020-02-08,0,4593
"","Fiji",-17.7134,178.065,2020-02-08,0,4594
"","Finland",64,26,2020-02-08,0,4595
"French Guiana","France",3.9339,-53.1258,2020-02-08,0,4596
"French Polynesia","France",-17.6797,149.4068,2020-02-08,0,4597
"Guadeloupe","France",16.25,-61.5833,2020-02-08,0,4598
"Mayotte","France",-12.8275,45.1662,2020-02-08,0,4599
"New Caledonia","France",-20.9043,165.618,2020-02-08,0,4600
"Reunion","France",-21.1351,55.2471,2020-02-08,0,4601
"Saint Barthelemy","France",17.9,-62.8333,2020-02-08,0,4602
"St Martin","France",18.0708,-63.0501,2020-02-08,0,4603
"Martinique","France",14.6415,-61.0242,2020-02-08,0,4604
"","France",46.2276,2.2137,2020-02-08,0,4605
"","Gabon",-0.8037,11.6094,2020-02-08,0,4606
"","Gambia",13.4432,-15.3101,2020-02-08,0,4607
"","Georgia",42.3154,43.3569,2020-02-08,0,4608
"","Germany",51,9,2020-02-08,0,4609
"","Ghana",7.9465,-1.0232,2020-02-08,0,4610
"","Greece",39.0742,21.8243,2020-02-08,0,4611
"","Guatemala",15.7835,-90.2308,2020-02-08,0,4612
"","Guinea",9.9456,-9.6966,2020-02-08,0,4613
"","Guyana",5,-58.75,2020-02-08,0,4614
"","Haiti",18.9712,-72.2852,2020-02-08,0,4615
"","Holy See",41.9029,12.4534,2020-02-08,0,4616
"","Honduras",15.2,-86.2419,2020-02-08,0,4617
"","Hungary",47.1625,19.5033,2020-02-08,0,4618
"","Iceland",64.9631,-19.0208,2020-02-08,0,4619
"","India",21,78,2020-02-08,0,4620
"","Indonesia",-0.7893,113.9213,2020-02-08,0,4621
"","Iran",32,53,2020-02-08,0,4622
"","Iraq",33,44,2020-02-08,0,4623
"","Ireland",53.1424,-7.6921,2020-02-08,0,4624
"","Israel",31,35,2020-02-08,0,4625
"","Italy",43,12,2020-02-08,0,4626
"","Jamaica",18.1096,-77.2975,2020-02-08,0,4627
"","Japan",36,138,2020-02-08,0,4628
"","Jordan",31.24,36.51,2020-02-08,0,4629
"","Kazakhstan",48.0196,66.9237,2020-02-08,0,4630
"","Kenya",-0.0236,37.9062,2020-02-08,0,4631
"","Korea, South",36,128,2020-02-08,0,4632
"","Kuwait",29.5,47.75,2020-02-08,0,4633
"","Kyrgyzstan",41.2044,74.7661,2020-02-08,0,4634
"","Latvia",56.8796,24.6032,2020-02-08,0,4635
"","Lebanon",33.8547,35.8623,2020-02-08,0,4636
"","Liberia",6.4281,-9.4295,2020-02-08,0,4637
"","Liechtenstein",47.14,9.55,2020-02-08,0,4638
"","Lithuania",55.1694,23.8813,2020-02-08,0,4639
"","Luxembourg",49.8153,6.1296,2020-02-08,0,4640
"","Madagascar",-18.7669,46.8691,2020-02-08,0,4641
"","Malaysia",2.5,112.5,2020-02-08,0,4642
"","Maldives",3.2028,73.2207,2020-02-08,0,4643
"","Malta",35.9375,14.3754,2020-02-08,0,4644
"","Mauritania",21.0079,10.9408,2020-02-08,0,4645
"","Mauritius",-20.2,57.5,2020-02-08,0,4646
"","Mexico",23.6345,-102.5528,2020-02-08,0,4647
"","Moldova",47.4116,28.3699,2020-02-08,0,4648
"","Monaco",43.7333,7.4167,2020-02-08,0,4649
"","Mongolia",46.8625,103.8467,2020-02-08,0,4650
"","Montenegro",42.5,19.3,2020-02-08,0,4651
"","Morocco",31.7917,-7.0926,2020-02-08,0,4652
"","Namibia",-22.9576,18.4904,2020-02-08,0,4653
"","Nepal",28.1667,84.25,2020-02-08,0,4654
"Aruba","Netherlands",12.5186,-70.0358,2020-02-08,0,4655
"Curacao","Netherlands",12.1696,-68.99,2020-02-08,0,4656
"Sint Maarten","Netherlands",18.0425,-63.0548,2020-02-08,0,4657
"","Netherlands",52.1326,5.2913,2020-02-08,0,4658
"","New Zealand",-40.9006,174.886,2020-02-08,0,4659
"","Nicaragua",12.8654,-85.2072,2020-02-08,0,4660
"","Niger",17.6078,8.0817,2020-02-08,0,4661
"","Nigeria",9.082,8.6753,2020-02-08,0,4662
"","North Macedonia",41.6086,21.7453,2020-02-08,0,4663
"","Norway",60.472,8.4689,2020-02-08,0,4664
"","Oman",21,57,2020-02-08,0,4665
"","Pakistan",30.3753,69.3451,2020-02-08,0,4666
"","Panama",8.538,-80.7821,2020-02-08,0,4667
"","Papua New Guinea",-6.315,143.9555,2020-02-08,0,4668
"","Paraguay",-23.4425,-58.4438,2020-02-08,0,4669
"","Peru",-9.19,-75.0152,2020-02-08,0,4670
"","Philippines",13,122,2020-02-08,1,4671
"","Poland",51.9194,19.1451,2020-02-08,0,4672
"","Portugal",39.3999,-8.2245,2020-02-08,0,4673
"","Qatar",25.3548,51.1839,2020-02-08,0,4674
"","Romania",45.9432,24.9668,2020-02-08,0,4675
"","Russia",60,90,2020-02-08,0,4676
"","Rwanda",-1.9403,29.8739,2020-02-08,0,4677
"","Saint Lucia",13.9094,-60.9789,2020-02-08,0,4678
"","Saint Vincent and the Grenadines",12.9843,-61.2872,2020-02-08,0,4679
"","San Marino",43.9424,12.4578,2020-02-08,0,4680
"","Saudi Arabia",24,45,2020-02-08,0,4681
"","Senegal",14.4974,-14.4524,2020-02-08,0,4682
"","Serbia",44.0165,21.0059,2020-02-08,0,4683
"","Seychelles",-4.6796,55.492,2020-02-08,0,4684
"","Singapore",1.2833,103.8333,2020-02-08,0,4685
"","Slovakia",48.669,19.699,2020-02-08,0,4686
"","Slovenia",46.1512,14.9955,2020-02-08,0,4687
"","Somalia",5.1521,46.1996,2020-02-08,0,4688
"","South Africa",-30.5595,22.9375,2020-02-08,0,4689
"","Spain",40,-4,2020-02-08,0,4690
"","Sri Lanka",7,81,2020-02-08,0,4691
"","Sudan",12.8628,30.2176,2020-02-08,0,4692
"","Suriname",3.9193,-56.0278,2020-02-08,0,4693
"","Sweden",63,16,2020-02-08,0,4694
"","Switzerland",46.8182,8.2275,2020-02-08,0,4695
"","Taiwan*",23.7,121,2020-02-08,0,4696
"","Tanzania",-6.369,34.8888,2020-02-08,0,4697
"","Thailand",15,101,2020-02-08,0,4698
"","Togo",8.6195,0.8248,2020-02-08,0,4699
"","Trinidad and Tobago",10.6918,-61.2225,2020-02-08,0,4700
"","Tunisia",34,9,2020-02-08,0,4701
"","Turkey",38.9637,35.2433,2020-02-08,0,4702
"","Uganda",1,32,2020-02-08,0,4703
"","Ukraine",48.3794,31.1656,2020-02-08,0,4704
"","United Arab Emirates",24,54,2020-02-08,0,4705
"","Peru",-9.19,-75.0152,2020-02-09,0,4934
"Bermuda","United Kingdom",32.3078,-64.7505,2020-02-08,0,4706
"Cayman Islands","United Kingdom",19.3133,-81.2546,2020-02-08,0,4707
"Channel Islands","United Kingdom",49.3723,-2.3644,2020-02-08,0,4708
"Gibraltar","United Kingdom",36.1408,-5.3536,2020-02-08,0,4709
"Isle of Man","United Kingdom",54.2361,-4.5481,2020-02-08,0,4710
"Montserrat","United Kingdom",16.7425,-62.1874,2020-02-08,0,4711
"","United Kingdom",55.3781,-3.436,2020-02-08,0,4712
"","Uruguay",-32.5228,-55.7658,2020-02-08,0,4713
"","US",37.0902,-95.7129,2020-02-08,0,4714
"","Uzbekistan",41.3775,64.5853,2020-02-08,0,4715
"","Venezuela",6.4238,-66.5897,2020-02-08,0,4716
"","Vietnam",16,108,2020-02-08,0,4717
"","Zambia",-15.4167,28.2833,2020-02-08,0,4718
"","Zimbabwe",-20,30,2020-02-08,0,4719
"Diamond Princess","Canada",0,0,2020-02-08,0,4720
"","Dominica",15.415,-61.371,2020-02-08,0,4721
"","Grenada",12.1165,-61.679,2020-02-08,0,4722
"","Mozambique",-18.665695,35.529562,2020-02-08,0,4723
"","Syria",34.802075,38.996815,2020-02-08,0,4724
"","Timor-Leste",-8.874217,125.727539,2020-02-08,0,4725
"","Belize",13.1939,-59.5432,2020-02-08,0,4726
"Recovered","Canada",0,0,2020-02-08,0,4727
"","Laos",19.85627,102.495496,2020-02-08,0,4728
"","Libya",26.3351,17.228331,2020-02-08,0,4729
"","West Bank and Gaza",31.9522,35.2332,2020-02-08,0,4730
"","Guinea-Bissau",11.8037,-15.1804,2020-02-08,0,4731
"","Mali",17.570692,-3.996166,2020-02-08,0,4732
"","Saint Kitts and Nevis",17.357822,-62.782998,2020-02-08,0,4733
"Northwest Territories","Canada",64.8255,-124.8457,2020-02-08,0,4734
"Yukon","Canada",64.2823,-135,2020-02-08,0,4735
"","Kosovo",42.602636,20.902977,2020-02-08,0,4736
"","Burma",21.9162,95.956,2020-02-08,0,4737
"Anguilla","United Kingdom",18.2206,-63.0686,2020-02-08,0,4738
"British Virgin Islands","United Kingdom",18.4207,-64.64,2020-02-08,0,4739
"Turks and Caicos Islands","United Kingdom",21.694,-71.7979,2020-02-08,0,4740
"","MS Zaandam",0,0,2020-02-08,0,4741
"","Botswana",-22.3285,24.6849,2020-02-08,0,4742
"","Burundi",-3.3731,29.9189,2020-02-08,0,4743
"","Sierra Leone",8.460555,-11.779889,2020-02-08,0,4744
"Bonaire, Sint Eustatius and Saba","Netherlands",12.1784,-68.2385,2020-02-08,0,4745
"","Malawi",-13.254308,34.301525,2020-02-08,0,4746
"Falkland Islands (Malvinas)","United Kingdom",-51.7963,-59.5236,2020-02-08,0,4747
"Saint Pierre and Miquelon","France",46.8852,-56.3159,2020-02-08,0,4748
"","South Sudan",6.877,31.307,2020-02-08,0,4749
"","Western Sahara",24.2155,-12.8858,2020-02-08,0,4750
"","Sao Tome and Principe",0.18636,6.613081,2020-02-08,0,4751
"","Yemen",15.552727,48.516388,2020-02-08,0,4752
"","Afghanistan",33,65,2020-02-09,0,4753
"","Albania",41.1533,20.1683,2020-02-09,0,4754
"","Algeria",28.0339,1.6596,2020-02-09,0,4755
"","Andorra",42.5063,1.5218,2020-02-09,0,4756
"","Angola",-11.2027,17.8739,2020-02-09,0,4757
"","Antigua and Barbuda",17.0608,-61.7964,2020-02-09,0,4758
"","Argentina",-38.4161,-63.6167,2020-02-09,0,4759
"","Armenia",40.0691,45.0382,2020-02-09,0,4760
"Australian Capital Territory","Australia",-35.4735,149.0124,2020-02-09,0,4761
"New South Wales","Australia",-33.8688,151.2093,2020-02-09,0,4762
"Northern Territory","Australia",-12.4634,130.8456,2020-02-09,0,4763
"Queensland","Australia",-28.0167,153.4,2020-02-09,0,4764
"South Australia","Australia",-34.9285,138.6007,2020-02-09,0,4765
"Tasmania","Australia",-41.4545,145.9707,2020-02-09,0,4766
"Victoria","Australia",-37.8136,144.9631,2020-02-09,0,4767
"Western Australia","Australia",-31.9505,115.8605,2020-02-09,0,4768
"","Austria",47.5162,14.5501,2020-02-09,0,4769
"","Azerbaijan",40.1431,47.5769,2020-02-09,0,4770
"","Bahamas",25.0343,-77.3963,2020-02-09,0,4771
"","Bahrain",26.0275,50.55,2020-02-09,0,4772
"","Bangladesh",23.685,90.3563,2020-02-09,0,4773
"","Barbados",13.1939,-59.5432,2020-02-09,0,4774
"","Belarus",53.7098,27.9534,2020-02-09,0,4775
"","Belgium",50.8333,4,2020-02-09,0,4776
"","Benin",9.3077,2.3158,2020-02-09,0,4777
"","Bhutan",27.5142,90.4336,2020-02-09,0,4778
"","Bolivia",-16.2902,-63.5887,2020-02-09,0,4779
"","Bosnia and Herzegovina",43.9159,17.6791,2020-02-09,0,4780
"","Brazil",-14.235,-51.9253,2020-02-09,0,4781
"","Brunei",4.5353,114.7277,2020-02-09,0,4782
"","Bulgaria",42.7339,25.4858,2020-02-09,0,4783
"","Burkina Faso",12.2383,-1.5616,2020-02-09,0,4784
"","Cabo Verde",16.5388,-23.0418,2020-02-09,0,4785
"","Cambodia",11.55,104.9167,2020-02-09,0,4786
"","Cameroon",3.848,11.5021,2020-02-09,0,4787
"Alberta","Canada",53.9333,-116.5765,2020-02-09,0,4788
"British Columbia","Canada",49.2827,-123.1207,2020-02-09,0,4789
"Grand Princess","Canada",37.6489,-122.6655,2020-02-09,0,4790
"Manitoba","Canada",53.7609,-98.8139,2020-02-09,0,4791
"New Brunswick","Canada",46.5653,-66.4619,2020-02-09,0,4792
"Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-02-09,0,4793
"Nova Scotia","Canada",44.682,-63.7443,2020-02-09,0,4794
"Ontario","Canada",51.2538,-85.3232,2020-02-09,0,4795
"Prince Edward Island","Canada",46.5107,-63.4168,2020-02-09,0,4796
"Quebec","Canada",52.9399,-73.5491,2020-02-09,0,4797
"Saskatchewan","Canada",52.9399,-106.4509,2020-02-09,0,4798
"","Central African Republic",6.6111,20.9394,2020-02-09,0,4799
"","Chad",15.4542,18.7322,2020-02-09,0,4800
"","Chile",-35.6751,-71.543,2020-02-09,0,4801
"Anhui","China",31.8257,117.2264,2020-02-09,1,4802
"Beijing","China",40.1824,116.4142,2020-02-09,2,4803
"Chongqing","China",30.0572,107.874,2020-02-09,2,4804
"Fujian","China",26.0789,117.9874,2020-02-09,0,4805
"Gansu","China",37.8099,101.0583,2020-02-09,2,4806
"Guangdong","China",23.3417,113.4244,2020-02-09,1,4807
"Guangxi","China",23.8298,108.7881,2020-02-09,1,4808
"Guizhou","China",26.8154,106.8748,2020-02-09,1,4809
"Hainan","China",19.1959,109.7453,2020-02-09,3,4810
"Hebei","China",39.549,116.1306,2020-02-09,2,4811
"Heilongjiang","China",47.862,127.7615,2020-02-09,6,4812
"Henan","China",33.882,113.614,2020-02-09,6,4813
"Hong Kong","China",22.3,114.2,2020-02-09,1,4814
"Hubei","China",30.9756,112.2707,2020-02-09,871,4815
"Hunan","China",27.6104,111.7088,2020-02-09,1,4816
"Inner Mongolia","China",44.0935,113.9448,2020-02-09,0,4817
"Jiangsu","China",32.9711,119.455,2020-02-09,0,4818
"Jiangxi","China",27.614,115.7221,2020-02-09,0,4819
"Jilin","China",43.6661,126.1923,2020-02-09,1,4820
"Liaoning","China",41.2956,122.6085,2020-02-09,0,4821
"Macau","China",22.1667,113.55,2020-02-09,0,4822
"Ningxia","China",37.2692,106.1655,2020-02-09,0,4823
"Qinghai","China",35.7452,95.9956,2020-02-09,0,4824
"Shaanxi","China",35.1917,108.8701,2020-02-09,0,4825
"Shandong","China",36.3427,118.1498,2020-02-09,1,4826
"Shanghai","China",31.202,121.4491,2020-02-09,1,4827
"Shanxi","China",37.5777,112.2922,2020-02-09,0,4828
"Sichuan","China",30.6171,102.7103,2020-02-09,1,4829
"Tianjin","China",39.3054,117.323,2020-02-09,1,4830
"Tibet","China",31.6927,88.0924,2020-02-09,0,4831
"Xinjiang","China",41.1129,85.2401,2020-02-09,0,4832
"Yunnan","China",24.974,101.487,2020-02-09,0,4833
"Zhejiang","China",29.1832,120.0934,2020-02-09,0,4834
"","Colombia",4.5709,-74.2973,2020-02-09,0,4835
"","Congo (Brazzaville)",-4.0383,21.7587,2020-02-09,0,4836
"","Congo (Kinshasa)",-4.0383,21.7587,2020-02-09,0,4837
"","Costa Rica",9.7489,-83.7534,2020-02-09,0,4838
"","Cote d'Ivoire",7.54,-5.5471,2020-02-09,0,4839
"","Croatia",45.1,15.2,2020-02-09,0,4840
"","Diamond Princess",0,0,2020-02-09,0,4841
"","Cuba",22,-80,2020-02-09,0,4842
"","Cyprus",35.1264,33.4299,2020-02-09,0,4843
"","Czechia",49.8175,15.473,2020-02-09,0,4844
"Faroe Islands","Denmark",61.8926,-6.9118,2020-02-09,0,4845
"Greenland","Denmark",71.7069,-42.6043,2020-02-09,0,4846
"","Denmark",56.2639,9.5018,2020-02-09,0,4847
"","Djibouti",11.8251,42.5903,2020-02-09,0,4848
"","Dominican Republic",18.7357,-70.1627,2020-02-09,0,4849
"","Ecuador",-1.8312,-78.1834,2020-02-09,0,4850
"","Egypt",26,30,2020-02-09,0,4851
"","El Salvador",13.7942,-88.8965,2020-02-09,0,4852
"","Equatorial Guinea",1.5,10,2020-02-09,0,4853
"","Eritrea",15.1794,39.7823,2020-02-09,0,4854
"","Estonia",58.5953,25.0136,2020-02-09,0,4855
"","Eswatini",-26.5225,31.4659,2020-02-09,0,4856
"","Ethiopia",9.145,40.4897,2020-02-09,0,4857
"","Fiji",-17.7134,178.065,2020-02-09,0,4858
"","Finland",64,26,2020-02-09,0,4859
"French Guiana","France",3.9339,-53.1258,2020-02-09,0,4860
"French Polynesia","France",-17.6797,149.4068,2020-02-09,0,4861
"Guadeloupe","France",16.25,-61.5833,2020-02-09,0,4862
"Mayotte","France",-12.8275,45.1662,2020-02-09,0,4863
"New Caledonia","France",-20.9043,165.618,2020-02-09,0,4864
"Reunion","France",-21.1351,55.2471,2020-02-09,0,4865
"Saint Barthelemy","France",17.9,-62.8333,2020-02-09,0,4866
"St Martin","France",18.0708,-63.0501,2020-02-09,0,4867
"Martinique","France",14.6415,-61.0242,2020-02-09,0,4868
"","France",46.2276,2.2137,2020-02-09,0,4869
"","Gabon",-0.8037,11.6094,2020-02-09,0,4870
"","Gambia",13.4432,-15.3101,2020-02-09,0,4871
"","Georgia",42.3154,43.3569,2020-02-09,0,4872
"","Germany",51,9,2020-02-09,0,4873
"","Ghana",7.9465,-1.0232,2020-02-09,0,4874
"","Greece",39.0742,21.8243,2020-02-09,0,4875
"","Guatemala",15.7835,-90.2308,2020-02-09,0,4876
"","Guinea",9.9456,-9.6966,2020-02-09,0,4877
"","Guyana",5,-58.75,2020-02-09,0,4878
"","Haiti",18.9712,-72.2852,2020-02-09,0,4879
"","Holy See",41.9029,12.4534,2020-02-09,0,4880
"","Honduras",15.2,-86.2419,2020-02-09,0,4881
"","Hungary",47.1625,19.5033,2020-02-09,0,4882
"","Iceland",64.9631,-19.0208,2020-02-09,0,4883
"","India",21,78,2020-02-09,0,4884
"","Indonesia",-0.7893,113.9213,2020-02-09,0,4885
"","Iran",32,53,2020-02-09,0,4886
"","Iraq",33,44,2020-02-09,0,4887
"","Ireland",53.1424,-7.6921,2020-02-09,0,4888
"","Israel",31,35,2020-02-09,0,4889
"","Italy",43,12,2020-02-09,0,4890
